11,Tom Hanks was born in Concord.,[],[],[],[],"['residence(""Tom_Hanks"",""Los_Angeles"")', 'location(""Concord,_California"",""Concord,', 'country(""Concord,_California"",""United_States"")', 'parent(""Colin_Hanks"",""Tom_Hanks"")', 'birthPlace(""Tom_Hanks"",""Los_Angeles"")']","[""birthPlace('Tom_Hanks', 'Los_Angeles') 1.0""]"
12,George Clooney was born in Lexington.,[],[],[],[],"['parent(""George_Clooney"",""Nick_Clooney"")', 'country(""Lexington,_Kentucky"",""United_States"")', 'largestCity(""Fayette_County,_Kentucky"",""Lexington,_Kentucky"")']",[]
13,Ben Affleck was born in Berkeley.,[],[],[],[],"['birthPlace(""Ben_Affleck"",""California"")', 'location(""Berkeley,_California"",""Berkeley,']","[""birthPlace('Ben_Affleck', 'California') 1.0""]"
14,Al Pacino was born in Manhattan.,[],[],[],[],"['birthPlace(""Al_Pacino"",""New_York_City"")', 'location(""HB_Studio"",""Bank_Street_(Manhattan)"")', 'residence(""Gale_Brewer"",""Manhattan"")', 'birthPlace(""Gale_Brewer"",""Manhattan"")']","[""birthPlace('Al_Pacino', 'New_York_City') 1.0"", ""birthPlace('Gale_Brewer', 'Manhattan') 1.0""]"
15,Johnny Depp was born in Owensboro.,[],[],[],[],"['residence(""Johnny_Depp"",""Los_Angeles"")', 'residence(""Johnny_Depp"",""California"")', 'location(""Owensboro,_Kentucky"",""Owensboro,', 'country(""Owensboro,_Kentucky"",""United_States"")', 'parent(""Lily-Rose_Depp"",""Johnny_Depp"")', 'largestCity(""Daviess_County,_Kentucky"",""Owensboro,_Kentucky"")', 'birthPlace(""Johnny_Depp"",""Los_Angeles"")', 'birthPlace(""Johnny_Depp"",""California"")']","[""birthPlace('Johnny_Depp', 'California') 1.0"", ""birthPlace('Johnny_Depp', 'Los_Angeles') 1.0""]"
16,Tim Berners-Lee was born in London.,[],[],[],[],"['birthPlace(""Tim_Berners-Lee"",""England"")', 'location(""London"",""London', 'location(""London"",""London', 'location(""Fellow_of_the_Royal_Society"",""London"")', 'location(""Fellow_of_the_Royal_Academy_of_Engineering"",""London"")', 'country(""London"",""United_Kingdom"")', 'birthPlace(""Sadiq_Khan"",""London"")', 'location(""City_of_London"",""-1.200258E7"")', 'country(""Greater_London"",""United_Kingdom"")', 'country(""City_of_London"",""City_status_in_the_United_Kingdom"")', 'country(""City_of_London"",""Counties_of_England"")', 'country(""City_of_London"",""Sui_generis"")', 'location(""Greater_London"",""England"")', 'location(""London_Assembly"",""Greater_London"")', 'location(""London_Assembly"",""United_Kingdom"")', 'location(""London_Assembly"",""Southwark"")', 'location(""London_Assembly"",""City_Hall_(London)"")', 'location(""Greater_London_Authority"",""London"")', 'location(""Greater_London_Authority"",""City_Hall,_London"")', 'location(""London_City_Airport"",""London"")', 'location(""London_City_Airport"",""Silvertown"")', 'location(""London_Southend_Airport"",""Rochford"")', 'location(""London_Stansted_Airport"",""Essex"")', 'location(""London_Stansted_Airport"",""Stansted_Mountfitchet"")']","[""birthPlace('Sadiq_Khan', 'London') 1.0"", ""birthPlace('Tim_Berners-Lee', 'England') 1.0""]"
17,Noam Chomsky was born in Philadelphia.,[],"[""birthPlace('Noam_Chomsky', 'East_Oak_Lane,_Philadelphia') 1.0""]","['birthPlace(""Noam_Chomsky"",""East_Oak_Lane,_Philadelphia"")']",[],"['birthPlace(""Noam_Chomsky"",""Pennsylvania"")', 'birthPlace(""Noam_Chomsky"",""East_Oak_Lane,_Philadelphia"")', 'birthPlace(""Carol_Chomsky"",""Philadelphia"")', 'birthPlace(""Carol_Chomsky"",""Philadelphia,_Pennsylvania"")', 'country(""Philadelphia"",""United_States"")', 'country(""East_Oak_Lane,_Philadelphia"",""United_States"")', 'largestCity(""Pennsylvania"",""Philadelphia"")', 'birthPlace(""Jim_Kenney"",""Philadelphia"")', 'birthPlace(""Jim_Kenney"",""Philadelphia,_Pennsylvania"")', 'country(""Philadelphia_County,_Pennsylvania"",""United_States"")', 'largestCity(""Philadelphia_County,_Pennsylvania"",""Philadelphia"")', 'location(""Philadelphia_City_Council"",""Philadelphia_City_Hall"")']","[""birthPlace('Jim_Kenney', 'Philadelphia,_Pennsylvania') 1.0"", ""birthPlace('Carol_Chomsky', 'Philadelphia') 1.0"", ""birthPlace('Carol_Chomsky', 'Philadelphia,_Pennsylvania') 1.0"", ""birthPlace('Jim_Kenney', 'Philadelphia') 1.0"", ""birthPlace('Noam_Chomsky', 'East_Oak_Lane,_Philadelphia') 1.0"", ""birthPlace('Noam_Chomsky', 'Pennsylvania') 1.0""]"
18,Donald Trump was born in New York City.,[],"[""birthPlace('Donald_Trump', 'New_York_City') 1.0"", ""birthPlace('Donald_Trump_Jr.', 'New_York_City') 1.0""]","['birthPlace(""Donald_Trump_Jr."",""New_York_City"")', 'birthPlace(""Donald_Trump"",""New_York_City"")']",[],"['birthPlace(""Donald_Trump"",""Queens"")', 'parent(""Donald_Trump"",""Fred_Trump"")', 'residence(""Donald_Trump"",""Manhattan"")', 'residence(""Donald_Trump"",""New_York_City"")', 'birthPlace(""Tiffany_Trump"",""New_York_City"")', 'birthPlace(""Ivanka_Trump"",""New_York_City"")', 'birthPlace(""Donald_Trump_Jr."",""Manhattan"")', 'birthPlace(""Donald_Trump_Jr."",""New_York_City"")', 'birthPlace(""Eric_Trump"",""New_York_City"")', 'country(""New_York_City"",""United_States"")', 'location(""The_Trump_Organization"",""Trump_Tower_(New_York_City)"")', 'residence(""Ivanka_Trump"",""New_York_City"")', 'largestCity(""New_York"",""New_York_City"")', 'largestCity(""United_States"",""New_York_City"")', 'location(""New_York_City_Council"",""Manhattan"")', 'location(""New_York_City_Council"",""New_York_City_Hall"")', 'birthPlace(""Donald_Trump"",""Manhattan"")', 'birthPlace(""Donald_Trump"",""New_York_City"")']","[""birthPlace('Donald_Trump', 'New_York_City') 1.0"", ""birthPlace('Donald_Trump', 'Manhattan') 1.0"", ""birthPlace('Ivanka_Trump', 'New_York_City') 1.0"", ""birthPlace('Tiffany_Trump', 'New_York_City') 1.0"", ""birthPlace('Donald_Trump_Jr.', 'Manhattan') 1.0"", ""birthPlace('Donald_Trump_Jr.', 'New_York_City') 1.0"", ""birthPlace('Eric_Trump', 'New_York_City') 1.0"", ""birthPlace('Donald_Trump', 'Queens') 1.0""]"
19,Stephen Cook was born in Buffalo.,[],[],[],[],"['birthPlace(""Stephen_Cook"",""New_York_(state)"")', 'largestCity(""Erie_County,_New_York"",""Buffalo,_New_York"")']","[""birthPlace('Stephen_Cook', 'New_York_(state)') 1.0""]"
20,Neil Tyson was born in Manhattan.,[],[],[],[],"['birthPlace(""Neil_deGrasse_Tyson"",""New_York_City"")', 'residence(""Gale_Brewer"",""Manhattan"")', 'birthPlace(""Gale_Brewer"",""Manhattan"")']","[""birthPlace('Neil_deGrasse_Tyson', 'New_York_City') 1.0"", ""birthPlace('Gale_Brewer', 'Manhattan') 1.0""]"
21,Ernest Rutherford was born in New Zealand.,[],"[""birthPlace('Ernest_Rutherford', 'Nelson,_New_Zealand') 1.0"", ""birthPlace('Ernest_Rutherford', 'Colony_of_New_Zealand') 1.0""]","['birthPlace(""Ernest_Rutherford"",""Colony_of_New_Zealand"")', 'birthPlace(""Ernest_Rutherford"",""Nelson,_New_Zealand"")']",[],"['birthPlace(""Ernest_Rutherford"",""Tasman_District"")', 'birthPlace(""Ernest_Rutherford"",""Colony_of_New_Zealand"")', 'birthPlace(""Ernest_Rutherford"",""Nelson,_New_Zealand"")', 'birthPlace(""Ernest_Rutherford"",""Brightwater"")', 'deathPlace(""Ernest_Rutherford"",""Cambridge"")', 'predecessor(""Ernest_Rutherford"",""Charles_Scott_Sherrington"")', 'residence(""Ernest_Rutherford"",""Colony_of_New_Zealand"")', 'country(""Colony_of_New_Zealand"",""New', 'location(""Nelson,_New_Zealand"",""Nelson"")', 'country(""Brightwater"",""New_Zealand"")', 'largestCity(""New_Zealand"",""Auckland"")', 'birthPlace(""John_Key"",""New_Zealand"")', 'country(""Dominion_of_New_Zealand"",""New', 'country(""God_Defend_New_Zealand"",""New_Zealand"")', 'location(""Wellington"",""Kelburn,_New_Zealand"")', 'location(""New_Zealand_dollar"",""New_Zealand"")', 'country(""John_Key"",""New_Zealand"")', 'location(""New_Zealand_Parliament"",""New_Zealand"")', 'location(""New_Zealand_Parliament"",""Parliament_House,_Wellington"")', 'birthPlace(""Ernest_Rutherford"",""Cambridge"")']","[""birthPlace('Ernest_Rutherford', 'Nelson,_New_Zealand') 1.0"", ""birthPlace('Ernest_Rutherford', 'Brightwater') 1.0"", ""birthPlace('Ernest_Rutherford', 'Colony_of_New_Zealand') 1.0"", ""birthPlace('Ernest_Rutherford', 'Tasman_District') 1.0"", ""birthPlace('John_Key', 'New_Zealand') 1.0"", ""birthPlace('Ernest_Rutherford', 'Cambridge') 1.0""]"
22,Satya Nadella was born in South Africa.,[],[],[],[],"['birthPlace(""Satya_Nadella"",""India"")', 'birthPlace(""Satya_Nadella"",""Hyderabad"")', 'birthPlace(""Satya_Nadella"",""Telangana"")', 'largestCity(""South_Africa"",""Johannesburg"")', 'birthPlace(""Cyril_Ramaphosa"",""Union_of_South_Africa"")', 'location(""South_African_rand"",""Botswana"")', 'location(""South_African_rand"",""Namibia"")', 'location(""South_African_rand"",""South_Africa"")', 'location(""South_African_rand"",""Swaziland"")', 'location(""South_African_rand"",""South_West_Africa"")', 'location(""South_African_rand"",""Lesotho"")', 'location(""South_African_rand"",""Bechuanaland_Protectorate"")', 'location(""South_African_rand"",""Basutoland"")', 'country(""Bloemfontein"",""South_Africa"")', 'country(""Cape_Town"",""South_Africa"")', 'country(""Johannesburg"",""South_Africa"")', 'country(""Pretoria"",""South_Africa"")', 'location(""National_Assembly_of_South_Africa"",""Cape_Town"")', 'location(""National_Assembly_of_South_Africa"",""Houses_of_Parliament,_Cape_Town"")', 'location(""National_Council_of_Provinces"",""South_Africa"")', 'birthPlace(""Jacob_Zuma"",""Union_of_South_Africa"")', 'location(""Parliament_of_South_Africa"",""Republic_of_South_Africa"")', 'location(""Parliament_of_South_Africa"",""Houses_of_Parliament,_Cape_Town"")']","[""birthPlace('Satya_Nadella', 'Hyderabad') 1.0"", ""birthPlace('Satya_Nadella', 'India') 1.0"", ""birthPlace('Satya_Nadella', 'Telangana') 1.0"", ""birthPlace('Jacob_Zuma', 'Union_of_South_Africa') 1.0"", ""birthPlace('Cyril_Ramaphosa', 'Union_of_South_Africa') 1.0""]"
23,Elon Musk was born in Seattle.,[],[],[],[],"['birthPlace(""Elon_Musk"",""Pretoria"")', 'birthPlace(""Elon_Musk"",""South_Africa"")', 'birthPlace(""Elon_Musk"",""Transvaal_Province"")', 'parent(""Elon_Musk"",""Maye_Musk"")', 'residence(""Elon_Musk"",""California"")', 'residence(""Elon_Musk"",""Los_Angeles"")', 'residence(""Elon_Musk"",""Bel_Air,_Los_Angeles"")', 'largestCity(""Washington_(state)"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle_City_Hall"")', 'residence(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")', 'largestCity(""King_County,_Washington"",""Seattle"")', 'birthPlace(""Elon_Musk"",""California"")', 'birthPlace(""Elon_Musk"",""Los_Angeles"")', 'birthPlace(""Elon_Musk"",""Bel_Air,_Los_Angeles"")', 'birthPlace(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")']","[""birthPlace('Elon_Musk', 'Bel_Air,_Los_Angeles') 1.0"", ""birthPlace('Elon_Musk', 'Pretoria') 1.0"", ""birthPlace('Elon_Musk', 'Transvaal_Province') 1.0"", ""birthPlace('Elon_Musk', 'South_Africa') 1.0"", ""birthPlace('Elon_Musk', 'Los_Angeles') 1.0"", ""birthPlace('Elon_Musk', 'California') 1.0"", ""birthPlace('Ed_Murray_(Washington_politician)', 'Seattle,_Washington') 1.0""]"
24,Mark Zuckerberg was born in Seattle.,[],[],[],[],"['birthPlace(""Mark_Zuckerberg"",""White_Plains,_New_York"")', 'hometown(""Mark_Zuckerberg"",""Dobbs_Ferry,_New_York"")', 'residence(""Mark_Zuckerberg"",""Palo_Alto,_California"")', 'largestCity(""Washington_(state)"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle"")', 'location(""Seattle_City_Council"",""Seattle_City_Hall"")', 'residence(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")', 'largestCity(""King_County,_Washington"",""Seattle"")', 'birthPlace(""Mark_Zuckerberg"",""Dobbs_Ferry,_New_York"")', 'birthPlace(""Mark_Zuckerberg"",""Palo_Alto,_California"")', 'birthPlace(""Ed_Murray_(Washington_politician)"",""Seattle,_Washington"")']","[""birthPlace('Mark_Zuckerberg', 'White_Plains,_New_York') 1.0"", ""birthPlace('Ed_Murray_(Washington_politician)', 'Seattle,_Washington') 1.0"", ""birthPlace('Mark_Zuckerberg', 'Dobbs_Ferry,_New_York') 1.0"", ""birthPlace('Mark_Zuckerberg', 'Palo_Alto,_California') 1.0""]"
